idx,clean_pred,true_label,new_pred,outcome,best_upper_margin,elapsed_s,pixels_changed,total_bit_flips,avg_hamming_per_pixel,patch_rows,patch_cols,note
4605,3,3,8,Counterexample,11.781250,1.372,2,4,2.000000,10-11,15-15,witness_found_bab
4606,1,1,,No counterexample,1.093750,6.348,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
4607,6,6,,No counterexample,0.312500,13.057,0,0,0.000000,17-18,10-11,no_counterexample_within_budgets
4608,8,8,,No counterexample,4.921875,205.009,0,0,0.000000,14-15,23-23,no_counterexample_within_budgets
4609,4,4,,No counterexample,25.343750,320.167,0,0,0.000000,10-10,13-14,no_counterexample_within_budgets
4610,9,9,,No counterexample,-0.968750,1.197,0,0,0.000000,12-13,12-12,no_counterexample_within_budgets
4611,0,0,,No counterexample,-2.171875,1.189,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
4612,7,7,,No counterexample,4.500000,50.322,0,0,0.000000,8-9,24-24,no_counterexample_within_budgets
4613,3,3,,No counterexample,7.062500,280.462,0,0,0.000000,17-18,11-11,no_counterexample_within_budgets
4614,0,0,,No counterexample,-2.375000,1.097,0,0,0.000000,15-16,13-14,no_counterexample_within_budgets
4615,4,2,,No counterexample,-1.625000,0.661,0,0,0.000000,15-16,14-14,no_counterexample_within_budgets
4616,9,9,,No counterexample,3.625000,325.967,0,0,0.000000,15-15,23-24,no_counterexample_within_budgets
4617,0,0,,No counterexample,-1.500000,1.097,0,0,0.000000,14-15,13-14,no_counterexample_within_budgets
4618,6,6,,No counterexample,-3.906250,1.184,0,0,0.000000,10-10,23-24,no_counterexample_within_budgets
4619,6,6,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.531,1,3,3.000000,11-12,15-15,witness_found_greedy_byte
4620,6,6,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.569,1,4,4.000000,9-10,24-24,witness_found_greedy_byte
4621,3,3,,No counterexample,-4.250000,1.075,0,0,0.000000,7-8,23-23,no_counterexample_within_budgets
4622,6,6,,No counterexample,-2.937500,1.233,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
4623,7,7,,No counterexample,-2.375000,1.042,0,0,0.000000,9-9,24-25,no_counterexample_within_budgets
4624,7,7,,No counterexample,-0.171875,0.979,0,0,0.000000,8-9,24-24,no_counterexample_within_budgets
4625,2,2,,No counterexample,6.031250,498.700,0,0,0.000000,18-18,11-12,no_counterexample_within_budgets
4626,8,8,,No counterexample,7.812500,274.749,0,0,0.000000,15-15,23-24,no_counterexample_within_budgets
4627,6,6,,No counterexample,1.000000,11.089,0,0,0.000000,8-9,24-24,no_counterexample_within_budgets
4628,0,0,,No counterexample,-0.500000,1.249,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
4629,8,8,,No counterexample,-4.406250,0.778,0,0,0.000000,12-12,5-6,no_counterexample_within_budgets
4630,3,3,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.390,1,4,4.000000,10-11,10-10,witness_found_greedy_byte
4631,0,0,,No counterexample,10.250000,136.958,0,0,0.000000,16-17,13-13,no_counterexample_within_budgets
4632,2,2,,No counterexample,0.000000,1.134,0,0,0.000000,0-1,0-0,no_counterexample_within_budgets
4633,9,9,4,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.589,1,4,4.000000,12-13,12-12,witness_found_greedy_byte
4634,8,8,1,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.563,1,3,3.000000,9-10,15-15,witness_found_greedy_byte
4635,3,3,,No counterexample,2.500000,130.486,0,0,0.000000,8-8,23-24,no_counterexample_within_budgets
4636,2,2,,No counterexample,-1.343750,1.083,0,0,0.000000,12-13,14-14,no_counterexample_within_budgets
4637,5,5,,No counterexample,16.375000,39.025,0,0,0.000000,18-19,11-12,no_counterexample_within_budgets
4638,3,3,,No counterexample,0.312500,3.825,0,0,0.000000,8-9,23-24,no_counterexample_within_budgets
4639,3,8,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.571,1,4,4.000000,13-13,5-6,witness_found_greedy_byte
4640,2,8,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.528,1,4,4.000000,19-19,11-12,witness_found_greedy_byte
4641,0,0,,No counterexample,8.234375,136.411,0,0,0.000000,17-17,12-13,no_counterexample_within_budgets
4642,0,0,,No counterexample,5.875000,431.857,0,0,0.000000,14-15,14-14,no_counterexample_within_budgets
4643,1,1,,No counterexample,0.750000,4.837,0,0,0.000000,12-13,14-14,no_counterexample_within_budgets
4644,9,9,,No counterexample,-1.000000,1.152,0,0,0.000000,12-12,20-21,no_counterexample_within_budgets
4645,5,5,,No counterexample,-0.562500,1.051,0,0,0.000000,18-18,11-12,no_counterexample_within_budgets
4646,1,1,,No counterexample,-0.500000,1.059,0,0,0.000000,14-15,13-14,no_counterexample_within_budgets
4647,3,3,,No counterexample,-3.375000,1.060,0,0,0.000000,13-13,6-7,no_counterexample_within_budgets
4648,9,9,,No counterexample,16.062500,345.275,0,0,0.000000,20-20,11-12,no_counterexample_within_budgets
4649,6,6,,No counterexample,-5.062500,1.197,0,0,0.000000,8-8,8-9,no_counterexample_within_budgets
4650,0,0,,No counterexample,-1.625000,0.997,0,0,0.000000,7-7,24-25,no_counterexample_within_budgets
4651,1,1,,No counterexample,-3.250000,1.089,0,0,0.000000,12-13,21-22,no_counterexample_within_budgets
4652,4,4,,No counterexample,21.625000,255.057,0,0,0.000000,24-24,12-13,no_counterexample_within_budgets
4653,1,1,,No counterexample,4.000000,106.808,0,0,0.000000,13-14,7-8,no_counterexample_within_budgets
4654,7,7,,No counterexample,-2.859375,0.675,0,0,0.000000,12-13,15-15,no_counterexample_within_budgets
4655,1,1,,No counterexample,-1.625000,1.097,0,0,0.000000,17-18,11-11,no_counterexample_within_budgets
4656,2,2,,No counterexample,6.625000,70.475,0,0,0.000000,17-17,9-10,no_counterexample_within_budgets
4657,3,3,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.563,1,3,3.000000,12-12,6-7,witness_found_greedy_byte
4658,7,7,,No counterexample,3.750000,230.181,0,0,0.000000,7-7,12-13,no_counterexample_within_budgets
4659,4,9,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.558,1,4,4.000000,4-4,13-14,witness_found_greedy_byte
4660,7,7,,No counterexample,-0.515625,0.795,0,0,0.000000,13-14,5-5,no_counterexample_within_budgets
4661,4,4,,No counterexample,-0.531250,1.084,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
4662,9,9,,No counterexample,0.593750,11.284,0,0,0.000000,13-13,12-13,no_counterexample_within_budgets
4663,9,9,,No counterexample,-1.343750,1.060,0,0,0.000000,8-8,23-24,no_counterexample_within_budgets
4664,3,3,,No counterexample,1.062500,59.997,0,0,0.000000,17-17,8-9,no_counterexample_within_budgets
4665,9,9,,No counterexample,5.500000,281.582,0,0,0.000000,9-10,15-15,no_counterexample_within_budgets
4666,2,2,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.579,1,4,4.000000,11-11,8-9,witness_found_greedy_byte
4667,8,8,,No counterexample,10.906250,326.626,0,0,0.000000,8-8,16-17,no_counterexample_within_budgets
4668,2,2,,No counterexample,8.875000,103.172,0,0,0.000000,7-7,24-25,no_counterexample_within_budgets
4669,7,7,,No counterexample,-1.125000,1.064,0,0,0.000000,4-4,22-23,no_counterexample_within_budgets
4670,1,1,,No counterexample,-4.062500,1.060,0,0,0.000000,9-9,23-24,no_counterexample_within_budgets
4671,8,8,,No counterexample,3.718750,225.111,0,0,0.000000,17-18,9-10,no_counterexample_within_budgets
4672,0,0,,No counterexample,-0.500000,1.017,0,0,0.000000,14-15,14-14,no_counterexample_within_budgets
4673,9,9,,No counterexample,6.875000,373.242,0,0,0.000000,19-20,11-11,no_counterexample_within_budgets
4674,1,1,,No counterexample,-1.125000,1.024,0,0,0.000000,15-15,7-8,no_counterexample_within_budgets
4675,0,0,,No counterexample,-1.468750,1.190,0,0,0.000000,14-15,14-14,no_counterexample_within_budgets
4676,1,1,,No counterexample,29.343750,26.921,0,0,0.000000,11-12,22-22,no_counterexample_within_budgets
4677,7,7,,No counterexample,-3.500000,1.154,0,0,0.000000,9-10,24-25,no_counterexample_within_budgets
4678,7,7,,No counterexample,3.375000,197.513,0,0,0.000000,9-9,24-25,no_counterexample_within_budgets
4679,9,9,,No counterexample,-2.500000,1.091,0,0,0.000000,10-11,8-9,no_counterexample_within_budgets
4680,6,6,,No counterexample,-3.046875,0.970,0,0,0.000000,5-5,6-7,no_counterexample_within_budgets
4681,9,9,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.572,1,4,4.000000,15-15,13-14,witness_found_greedy_byte
4682,9,9,,No counterexample,11.000000,5.374,0,0,0.000000,12-13,22-22,no_counterexample_within_budgets
4683,9,9,,No counterexample,0.375000,80.309,0,0,0.000000,22-23,5-6,no_counterexample_within_budgets
4684,2,2,,No counterexample,12.968750,350.999,0,0,0.000000,11-11,13-14,no_counterexample_within_budgets
4685,1,1,,No counterexample,-2.906250,0.905,0,0,0.000000,9-10,21-22,no_counterexample_within_budgets
4686,6,6,,No counterexample,6.515625,439.023,0,0,0.000000,14-14,13-14,no_counterexample_within_budgets
4687,1,1,,No counterexample,-1.875000,1.104,0,0,0.000000,8-8,23-24,no_counterexample_within_budgets
4688,3,3,,No counterexample,-1.765625,0.875,0,0,0.000000,19-19,9-10,no_counterexample_within_budgets
4689,5,5,,No counterexample,17.453125,359.366,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
4690,2,7,7,Counterexample,4.156250,1.570,2,4,2.000000,19-20,9-9,witness_found_bab
4691,1,1,,No counterexample,-2.093750,1.191,0,0,0.000000,8-9,24-24,no_counterexample_within_budgets
4692,9,9,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.594,1,4,4.000000,14-14,22-23,witness_found_greedy_byte
4693,7,7,,No counterexample,23.125000,353.593,0,0,0.000000,9-10,23-23,no_counterexample_within_budgets
4694,6,6,,No counterexample,-2.187500,1.057,0,0,0.000000,20-21,7-8,no_counterexample_within_budgets
4695,9,4,4,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.493,1,4,4.000000,19-20,11-11,witness_found_greedy_byte
4696,5,5,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.564,1,4,4.000000,12-12,21-22,witness_found_greedy_byte
4697,7,7,,No counterexample,2.531250,18.738,0,0,0.000000,19-20,6-6,no_counterexample_within_budgets
4698,6,6,,No counterexample,11.375000,345.213,0,0,0.000000,9-9,14-15,no_counterexample_within_budgets
4699,6,6,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.570,1,4,4.000000,9-9,24-25,witness_found_greedy_byte
4700,9,9,,No counterexample,0.656250,134.851,0,0,0.000000,0-1,1-1,no_counterexample_within_budgets
4701,9,9,,No counterexample,4.156250,14.991,0,0,0.000000,0-0,1-2,no_counterexample_within_budgets
4702,6,6,,No counterexample,-1.312500,1.186,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
4703,3,3,,No counterexample,4.312500,27.177,0,0,0.000000,17-17,10-11,no_counterexample_within_budgets
4704,6,6,,No counterexample,5.750000,271.424,0,0,0.000000,9-9,16-17,no_counterexample_within_budgets
4705,2,2,,No counterexample,28.750000,364.515,0,0,0.000000,12-12,6-7,no_counterexample_within_budgets
4706,9,9,,No counterexample,-1.000000,1.177,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
4707,8,8,,No counterexample,1.437500,20.433,0,0,0.000000,3-4,12-13,no_counterexample_within_budgets
4708,1,1,,No counterexample,5.562500,148.904,0,0,0.000000,11-12,15-15,no_counterexample_within_budgets
4709,2,2,,No counterexample,0.375000,538.362,0,0,0.000000,0-1,1-1,no_counterexample_within_budgets
4710,2,2,,No counterexample,21.250000,444.736,0,0,0.000000,10-11,14-15,no_counterexample_within_budgets
4711,5,5,,No counterexample,3.625000,149.633,0,0,0.000000,17-18,12-13,no_counterexample_within_budgets
4712,5,5,,No counterexample,5.625000,222.339,0,0,0.000000,18-18,11-12,no_counterexample_within_budgets
4713,2,2,,No counterexample,15.750000,102.457,0,0,0.000000,8-8,23-24,no_counterexample_within_budgets
4714,3,3,,No counterexample,20.375000,210.086,0,0,0.000000,18-19,11-12,no_counterexample_within_budgets
4715,7,7,,No counterexample,22.312500,297.017,0,0,0.000000,18-19,6-6,no_counterexample_within_budgets
4716,2,2,,No counterexample,22.281250,352.156,0,0,0.000000,9-9,23-24,no_counterexample_within_budgets
4717,1,1,,No counterexample,-2.718750,1.142,0,0,0.000000,18-18,21-22,no_counterexample_within_budgets
4718,0,0,,No counterexample,25.500000,155.069,0,0,0.000000,8-9,24-24,no_counterexample_within_budgets
4719,1,1,,No counterexample,-0.937500,1.012,0,0,0.000000,12-12,21-22,no_counterexample_within_budgets
4720,0,0,,No counterexample,-0.015625,1.112,0,0,0.000000,17-18,12-13,no_counterexample_within_budgets
4721,4,4,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.558,1,3,3.000000,20-21,7-7,witness_found_greedy_byte
4722,5,5,6,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.562,1,4,4.000000,17-18,11-11,witness_found_greedy_byte
4723,2,2,,No counterexample,7.125000,290.418,0,0,0.000000,11-11,8-9,no_counterexample_within_budgets
4724,5,8,,No counterexample,2.625000,361.213,0,0,0.000000,18-18,11-12,no_counterexample_within_budgets
4725,2,2,,No counterexample,-0.750000,1.153,0,0,0.000000,18-18,11-12,no_counterexample_within_budgets
4726,8,8,,No counterexample,-2.234375,1.059,0,0,0.000000,15-15,23-24,no_counterexample_within_budgets
4727,3,3,,No counterexample,-2.015625,0.992,0,0,0.000000,10-11,14-15,no_counterexample_within_budgets
4728,5,5,,No counterexample,6.312500,213.994,0,0,0.000000,17-18,12-13,no_counterexample_within_budgets
4729,1,1,,No counterexample,1.718750,133.562,0,0,0.000000,13-14,6-6,no_counterexample_within_budgets
4730,7,7,,No counterexample,-0.625000,1.038,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
4731,7,8,,No counterexample,3.062500,149.886,0,0,0.000000,20-20,6-7,no_counterexample_within_budgets
4732,1,1,,No counterexample,5.562500,69.918,0,0,0.000000,12-12,14-15,no_counterexample_within_budgets
4733,1,1,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.543,1,4,4.000000,21-21,21-22,witness_found_greedy_byte
4734,2,2,,No counterexample,11.687500,374.313,0,0,0.000000,7-7,23-24,no_counterexample_within_budgets
4735,4,9,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.599,1,4,4.000000,4-4,12-13,witness_found_greedy_byte
4736,2,7,,No counterexample,10.218750,388.488,0,0,0.000000,12-12,6-7,no_counterexample_within_budgets
4737,8,8,,No counterexample,5.750000,201.750,0,0,0.000000,13-14,14-14,no_counterexample_within_budgets
4738,4,4,,No counterexample,-0.562500,0.773,0,0,0.000000,6-7,10-11,no_counterexample_within_budgets
4739,0,0,,No counterexample,2.000000,16.006,0,0,0.000000,8-8,23-24,no_counterexample_within_budgets
4740,3,3,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.554,1,3,3.000000,12-12,22-23,witness_found_greedy_byte
4741,0,0,,No counterexample,5.359375,119.664,0,0,0.000000,14-15,14-15,no_counterexample_within_budgets
4742,7,7,,No counterexample,-0.406250,1.044,0,0,0.000000,18-18,11-12,no_counterexample_within_budgets
4743,8,8,6,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.422,1,4,4.000000,11-11,14-15,witness_found_greedy_byte
4744,8,8,,No counterexample,-1.203125,1.174,0,0,0.000000,18-19,10-11,no_counterexample_within_budgets
4745,4,4,,No counterexample,4.875000,171.086,0,0,0.000000,14-14,7-8,no_counterexample_within_budgets
4746,7,7,,No counterexample,3.906250,394.839,0,0,0.000000,13-14,13-13,no_counterexample_within_budgets
4747,7,7,,No counterexample,1.375000,44.286,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
4748,8,8,,No counterexample,4.937500,18.618,0,0,0.000000,10-10,13-14,no_counterexample_within_budgets
4749,5,5,,No counterexample,3.625000,16.669,0,0,0.000000,17-18,12-12,no_counterexample_within_budgets
4750,8,8,,No counterexample,-1.265625,1.166,0,0,0.000000,16-16,4-5,no_counterexample_within_budgets
4751,6,4,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.524,1,4,4.000000,25-26,14-15,witness_found_greedy_byte
4752,9,9,,No counterexample,-0.031250,1.220,0,0,0.000000,17-18,13-13,no_counterexample_within_budgets
4753,8,8,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.566,1,4,4.000000,15-16,23-24,witness_found_greedy_byte
4754,1,1,,No counterexample,-0.250000,1.000,0,0,0.000000,12-13,14-14,no_counterexample_within_budgets
4755,3,3,,No counterexample,33.593750,502.455,0,0,0.000000,12-13,21-22,no_counterexample_within_budgets
4756,8,8,,No counterexample,-3.468750,1.087,0,0,0.000000,3-4,12-13,no_counterexample_within_budgets
4757,0,0,,No counterexample,-1.250000,0.829,0,0,0.000000,25-25,17-18,no_counterexample_within_budgets
4758,3,3,,No counterexample,6.281250,49.929,0,0,0.000000,18-18,10-11,no_counterexample_within_budgets
4759,1,1,,No counterexample,-1.343750,1.007,0,0,0.000000,6-7,14-14,no_counterexample_within_budgets
4760,7,7,,No counterexample,5.312500,99.006,0,0,0.000000,9-9,24-25,no_counterexample_within_budgets
4761,1,9,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.555,1,4,4.000000,12-13,22-22,witness_found_greedy_byte
4762,3,5,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.573,1,4,4.000000,18-19,11-12,witness_found_greedy_byte
4763,5,5,6,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.361,1,3,3.000000,12-13,22-22,witness_found_greedy_byte
4764,1,1,,No counterexample,4.500000,155.013,0,0,0.000000,17-17,10-11,no_counterexample_within_budgets
4765,6,6,,No counterexample,11.750000,388.335,0,0,0.000000,15-16,17-17,no_counterexample_within_budgets
4766,5,5,,No counterexample,18.140625,544.234,0,0,0.000000,25-25,17-18,no_counterexample_within_budgets
4767,7,7,,No counterexample,-1.750000,1.076,0,0,0.000000,8-9,24-24,no_counterexample_within_budgets
4768,4,4,,No counterexample,2.500000,8.065,0,0,0.000000,13-13,5-6,no_counterexample_within_budgets
4769,9,9,,No counterexample,5.250000,112.629,0,0,0.000000,8-8,13-14,no_counterexample_within_budgets
4770,3,3,,No counterexample,30.156250,291.123,0,0,0.000000,12-12,22-23,no_counterexample_within_budgets
4771,5,5,,No counterexample,2.750000,356.716,0,0,0.000000,17-17,9-10,no_counterexample_within_budgets
4772,4,4,,No counterexample,3.546875,15.566,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
4773,7,7,,No counterexample,-0.531250,1.135,0,0,0.000000,13-13,12-13,no_counterexample_within_budgets
4774,1,1,,No counterexample,2.250000,24.767,0,0,0.000000,12-12,10-11,no_counterexample_within_budgets
4775,2,2,,No counterexample,-5.000000,0.772,0,0,0.000000,4-4,5-6,no_counterexample_within_budgets
4776,0,0,,No counterexample,-2.375000,0.783,0,0,0.000000,6-6,23-24,no_counterexample_within_budgets
4777,8,8,,No counterexample,1.156250,3.882,0,0,0.000000,23-24,12-12,no_counterexample_within_budgets
4778,1,1,,No counterexample,7.312500,26.145,0,0,0.000000,10-10,13-14,no_counterexample_within_budgets
4779,6,6,,No counterexample,-1.812500,1.063,0,0,0.000000,13-14,22-22,no_counterexample_within_budgets
4780,0,0,,No counterexample,-0.937500,1.068,0,0,0.000000,10-11,8-9,no_counterexample_within_budgets
4781,7,7,,No counterexample,-2.671875,1.139,0,0,0.000000,13-13,21-22,no_counterexample_within_budgets
4782,3,3,,No counterexample,28.859375,258.058,0,0,0.000000,13-13,22-23,no_counterexample_within_budgets
4783,4,4,,No counterexample,42.000000,311.927,0,0,0.000000,11-11,21-22,no_counterexample_within_budgets
4784,7,7,,No counterexample,2.500000,143.350,0,0,0.000000,9-10,24-25,no_counterexample_within_budgets
4785,8,3,,No counterexample,6.406250,46.312,0,0,0.000000,24-24,8-9,no_counterexample_within_budgets
4786,9,9,,No counterexample,0.000000,0.902,0,0,0.000000,6-6,23-24,no_counterexample_within_budgets
4787,6,6,,No counterexample,-2.750000,1.207,0,0,0.000000,9-9,24-25,no_counterexample_within_budgets
4788,0,0,,No counterexample,2.765625,130.210,0,0,0.000000,15-16,14-14,no_counterexample_within_budgets
4789,8,8,,No counterexample,1.250000,39.449,0,0,0.000000,14-14,22-23,no_counterexample_within_budgets
4790,6,6,,No counterexample,-3.750000,1.148,0,0,0.000000,18-18,23-24,no_counterexample_within_budgets
4791,4,4,,No counterexample,-2.500000,1.093,0,0,0.000000,6-6,13-14,no_counterexample_within_budgets
4792,8,8,,No counterexample,4.000000,4.298,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
4793,7,7,,No counterexample,-2.375000,1.043,0,0,0.000000,12-12,5-6,no_counterexample_within_budgets
4794,7,7,,No counterexample,16.593750,183.870,0,0,0.000000,8-9,23-24,no_counterexample_within_budgets
4795,9,9,,No counterexample,4.500000,7.468,0,0,0.000000,5-6,22-23,no_counterexample_within_budgets
4796,3,3,,No counterexample,-0.156250,1.142,0,0,0.000000,18-18,10-11,no_counterexample_within_budgets
4797,8,8,,No counterexample,7.859375,100.028,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
4798,6,6,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.548,1,3,3.000000,9-10,24-25,witness_found_greedy_byte
4799,9,9,,No counterexample,-2.500000,1.216,0,0,0.000000,5-6,23-23,no_counterexample_within_budgets
4800,7,7,,No counterexample,-1.062500,0.741,0,0,0.000000,11-12,15-15,no_counterexample_within_budgets
4801,2,2,,No counterexample,-3.250000,1.044,0,0,0.000000,11-11,13-14,no_counterexample_within_budgets
4802,3,3,,No counterexample,-0.890625,1.180,0,0,0.000000,10-11,10-11,no_counterexample_within_budgets
4803,4,4,,No counterexample,-2.453125,1.174,0,0,0.000000,11-11,14-15,no_counterexample_within_budgets
4804,0,0,,No counterexample,-6.000000,0.776,0,0,0.000000,11-12,7-8,no_counterexample_within_budgets
4805,2,2,,No counterexample,-2.000000,1.018,0,0,0.000000,11-12,14-14,no_counterexample_within_budgets
4806,1,1,,No counterexample,21.375000,97.292,0,0,0.000000,12-12,21-22,no_counterexample_within_budgets
4807,0,8,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.605,1,4,4.000000,15-15,13-14,witness_found_greedy_byte
4808,5,3,,No counterexample,17.937500,482.069,0,0,0.000000,12-12,12-13,no_counterexample_within_budgets
4809,5,5,,No counterexample,12.937500,139.801,0,0,0.000000,18-18,11-12,no_counterexample_within_budgets
4810,5,5,,No counterexample,6.609375,362.664,0,0,0.000000,13-14,18-18,no_counterexample_within_budgets
4811,7,7,,No counterexample,-0.125000,0.987,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
