idx,clean_pred,true_label,new_pred,outcome,best_upper_margin,elapsed_s,pixels_changed,total_bit_flips,avg_hamming_per_pixel,patch_rows,patch_cols,note
3704,8,8,,No counterexample,0.000000,26.421,0,0,0.000000,13-14,13-13,no_counterexample_within_budgets
3705,8,8,,No counterexample,26.000000,7428.059,0,0,0.000000,15-16,15-15,no_counterexample_within_budgets
3706,0,0,,No counterexample,38.000000,5743.333,0,0,0.000000,10-10,5-6,no_counterexample_within_budgets
3707,8,8,,No counterexample,28.000000,10389.507,0,0,0.000000,11-12,10-11,no_counterexample_within_budgets
3708,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,25.454,1,1,1.000000,21-21,13-14,witness_found_greedy_byte
3709,9,9,,No counterexample,-6.000000,41.306,0,0,0.000000,2-2,18-19,no_counterexample_within_budgets
3710,0,0,,No counterexample,18.000000,7698.289,0,0,0.000000,11-12,20-20,no_counterexample_within_budgets
3711,9,9,,No counterexample,110.000000,20446.760,0,0,0.000000,18-18,11-12,no_counterexample_within_budgets
3712,6,6,,No counterexample,-12.000000,33.274,0,0,0.000000,13-14,13-14,no_counterexample_within_budgets
3713,7,7,,No counterexample,-6.000000,31.102,0,0,0.000000,0-0,4-5,no_counterexample_within_budgets
3714,6,6,,No counterexample,-6.000000,30.301,0,0,0.000000,6-7,9-10,no_counterexample_within_budgets
3715,3,3,,No counterexample,-8.000000,31.033,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
3716,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.414,1,4,4.000000,8-8,8-9,witness_found_greedy_byte
3717,3,3,,No counterexample,30.000000,3173.813,0,0,0.000000,10-11,10-11,no_counterexample_within_budgets
3718,9,4,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.426,1,4,4.000000,7-8,22-23,witness_found_greedy_byte
3719,7,7,,No counterexample,26.000000,17127.705,0,0,0.000000,16-17,14-15,no_counterexample_within_budgets
3720,7,7,,No counterexample,-8.000000,30.795,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
3721,7,7,,No counterexample,0.000000,30.782,0,0,0.000000,11-11,18-19,no_counterexample_within_budgets
3722,4,4,,No counterexample,2.500000,744.150,0,0,0.000000,6-6,18-19,no_counterexample_within_budgets
3723,9,9,,No counterexample,30.000000,14459.602,0,0,0.000000,0-0,22-23,no_counterexample_within_budgets
3724,0,0,,No counterexample,22.000000,1225.245,0,0,0.000000,17-17,14-15,no_counterexample_within_budgets
3725,6,6,,No counterexample,28.000000,18592.628,0,0,0.000000,8-9,14-14,no_counterexample_within_budgets
3726,9,4,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.404,1,4,4.000000,10-10,22-23,witness_found_greedy_byte
3727,2,8,,No counterexample,64.000000,8545.072,0,0,0.000000,9-9,5-6,no_counterexample_within_budgets
3728,4,4,,No counterexample,24.750000,7787.489,0,0,0.000000,7-8,11-11,no_counterexample_within_budgets
3729,2,2,,No counterexample,120.000000,20167.137,0,0,0.000000,11-11,15-16,no_counterexample_within_budgets
3730,7,7,,Counterexample,18.000000,3473.591,2,4,2.000000,13-14,13-14,witness_found_bab
3731,2,2,,No counterexample,8.000000,169.815,0,0,0.000000,5-5,7-8,no_counterexample_within_budgets
3732,8,8,,No counterexample,18.000000,12941.943,0,0,0.000000,8-8,9-10,no_counterexample_within_budgets
3733,1,1,,No counterexample,15.500000,943.791,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
3734,0,0,,No counterexample,128.000000,3301.574,0,0,0.000000,22-23,13-13,no_counterexample_within_budgets
3735,0,0,,No counterexample,0.000000,33.827,0,0,0.000000,7-8,17-18,no_counterexample_within_budgets
3736,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,21.614,1,4,4.000000,15-15,12-13,witness_found_greedy_byte
3737,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,25.096,1,2,2.000000,4-4,12-13,witness_found_greedy_byte
3738,3,3,,No counterexample,96.000000,14667.725,0,0,0.000000,4-4,24-25,no_counterexample_within_budgets
3739,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.379,1,3,3.000000,4-4,19-20,witness_found_greedy_byte
3740,3,3,,No counterexample,96.000000,7318.438,0,0,0.000000,5-5,20-21,no_counterexample_within_budgets
3741,1,1,,No counterexample,5.000000,6072.058,0,0,0.000000,18-19,14-14,no_counterexample_within_budgets
3742,3,3,,No counterexample,28.000000,12582.879,0,0,0.000000,19-19,11-12,no_counterexample_within_budgets
3743,7,7,,No counterexample,112.000000,5183.846,0,0,0.000000,20-20,8-9,no_counterexample_within_budgets
3744,6,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.333,1,4,4.000000,12-12,2-3,witness_found_greedy_byte
3745,1,1,,No counterexample,5.312500,8247.562,0,0,0.000000,6-6,22-23,no_counterexample_within_budgets
3746,3,3,,No counterexample,0.000000,33.375,0,0,0.000000,9-10,12-13,no_counterexample_within_budgets
3747,1,1,,No counterexample,6.500000,3684.716,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
3748,6,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.546,1,4,4.000000,17-18,10-11,witness_found_greedy_byte
3749,6,6,,Counterexample,16.000000,735.753,2,3,1.500000,5-6,6-6,witness_found_bab
3750,5,5,,Counterexample,48.000000,72.987,2,2,1.000000,13-14,9-9,witness_found_bab
3751,7,7,,Counterexample,14.000000,7263.546,2,4,2.000000,7-8,21-22,witness_found_bab
3752,4,4,,No counterexample,120.000000,2429.999,0,0,0.000000,8-8,10-11,no_counterexample_within_budgets
3753,7,7,,No counterexample,84.000000,17374.259,0,0,0.000000,18-18,20-21,no_counterexample_within_budgets
3754,5,5,,No counterexample,0.000000,30.237,0,0,0.000000,5-5,8-9,no_counterexample_within_budgets
3755,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,21.920,1,4,4.000000,14-15,2-2,witness_found_greedy_byte
3756,3,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.714,1,4,4.000000,8-8,12-13,witness_found_greedy_byte
3757,0,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.140,1,3,3.000000,4-4,6-7,witness_found_greedy_byte
3758,4,4,,No counterexample,20.000000,1641.222,0,0,0.000000,7-8,13-14,no_counterexample_within_budgets
3759,9,9,,No counterexample,84.000000,13840.185,0,0,0.000000,8-9,6-6,no_counterexample_within_budgets
3760,9,9,,No counterexample,86.000000,14345.117,0,0,0.000000,20-20,12-13,no_counterexample_within_budgets
3761,1,1,,No counterexample,2.437500,5394.183,0,0,0.000000,16-16,2-3,no_counterexample_within_budgets
3762,3,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,21.472,1,3,3.000000,5-6,21-21,witness_found_greedy_byte
3763,5,5,,No counterexample,8.000000,156.172,0,0,0.000000,19-20,14-15,no_counterexample_within_budgets
3764,0,0,,No counterexample,20.000000,12409.408,0,0,0.000000,17-17,22-23,no_counterexample_within_budgets
3765,1,1,,No counterexample,-0.750000,45.100,0,0,0.000000,11-11,18-19,no_counterexample_within_budgets
3766,2,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.270,1,3,3.000000,21-21,9-10,witness_found_greedy_byte
3767,2,7,,No counterexample,32.000000,172.470,0,0,0.000000,24-24,2-3,no_counterexample_within_budgets
3768,0,0,,No counterexample,56.000000,929.758,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
3769,3,3,,No counterexample,114.000000,12229.899,0,0,0.000000,10-11,11-11,no_counterexample_within_budgets
3770,4,4,,No counterexample,30.000000,733.292,0,0,0.000000,7-7,16-17,no_counterexample_within_budgets
3771,8,8,,No counterexample,0.000000,32.538,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
3772,2,2,,No counterexample,128.000000,1532.489,0,0,0.000000,6-6,3-4,no_counterexample_within_budgets
3773,2,2,,No counterexample,24.000000,5156.130,0,0,0.000000,18-19,4-5,no_counterexample_within_budgets
3774,0,0,,No counterexample,-10.000000,34.034,0,0,0.000000,9-10,7-8,no_counterexample_within_budgets
3775,2,2,,No counterexample,32.000000,394.318,0,0,0.000000,22-22,24-25,no_counterexample_within_budgets
3776,5,5,,No counterexample,-8.000000,29.703,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
3777,1,1,,No counterexample,2.437500,1142.198,0,0,0.000000,16-16,2-3,no_counterexample_within_budgets
3778,2,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,25.488,1,1,1.000000,0-0,0-1,witness_found_greedy_bit
3779,1,1,,No counterexample,4.187500,1825.405,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
3780,4,4,,No counterexample,32.000000,1705.881,0,0,0.000000,15-16,15-16,no_counterexample_within_budgets
3781,8,8,,No counterexample,26.000000,15608.628,0,0,0.000000,13-13,9-10,no_counterexample_within_budgets
3782,2,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,25.096,1,2,2.000000,5-5,22-23,witness_found_greedy_byte
3783,9,9,,No counterexample,56.000000,10193.653,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
3784,1,1,,No counterexample,-0.437500,45.215,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
3785,2,2,,No counterexample,16.000000,216.465,0,0,0.000000,8-9,20-20,no_counterexample_within_budgets
3786,1,1,,No counterexample,6.750000,2702.848,0,0,0.000000,10-11,16-17,no_counterexample_within_budgets
3787,3,3,,No counterexample,22.000000,5537.820,0,0,0.000000,14-14,5-6,no_counterexample_within_budgets
3788,5,5,,No counterexample,120.000000,2561.093,0,0,0.000000,12-13,9-10,no_counterexample_within_budgets
3789,1,1,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,21.439,1,4,4.000000,10-11,13-13,witness_found_greedy_byte
3790,0,0,,No counterexample,-6.000000,33.014,0,0,0.000000,6-6,2-3,no_counterexample_within_budgets
3791,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.926,1,4,4.000000,12-13,3-3,witness_found_greedy_byte
3792,4,4,,No counterexample,-1.500000,44.868,0,0,0.000000,1-2,8-8,no_counterexample_within_budgets
3793,4,4,,No counterexample,25.500000,7268.475,0,0,0.000000,4-4,9-10,no_counterexample_within_budgets
3794,3,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,21.772,1,4,4.000000,10-10,8-9,witness_found_greedy_byte
3795,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.062,1,4,4.000000,3-3,22-23,witness_found_greedy_byte
3796,1,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.260,1,4,4.000000,10-10,18-19,witness_found_greedy_byte
3797,5,5,,No counterexample,-8.000000,31.681,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
3798,9,9,,No counterexample,-2.000000,30.267,0,0,0.000000,5-5,11-12,no_counterexample_within_budgets
3799,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.899,1,3,3.000000,24-25,5-5,witness_found_greedy_byte
3800,6,6,,No counterexample,20.000000,12000.616,0,0,0.000000,8-8,4-5,no_counterexample_within_budgets
3801,6,6,,No counterexample,88.000000,18188.989,0,0,0.000000,4-4,8-9,no_counterexample_within_budgets
3802,2,2,,No counterexample,120.000000,18602.939,0,0,0.000000,14-15,6-7,no_counterexample_within_budgets
3803,0,0,,No counterexample,24.000000,2328.577,0,0,0.000000,12-12,19-20,no_counterexample_within_budgets
3804,0,0,,No counterexample,-8.000000,33.274,0,0,0.000000,16-17,20-21,no_counterexample_within_budgets
3805,0,0,,No counterexample,-4.000000,33.102,0,0,0.000000,12-12,4-5,no_counterexample_within_budgets
3806,5,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.560,1,4,4.000000,8-9,7-8,witness_found_greedy_byte
3807,8,8,,No counterexample,-6.000000,31.205,0,0,0.000000,20-21,8-8,no_counterexample_within_budgets
3808,2,7,,Counterexample,16.000000,3449.604,2,4,2.000000,8-8,0-1,witness_found_bab
3809,1,1,,No counterexample,18.000000,6659.945,0,0,0.000000,6-7,26-26,no_counterexample_within_budgets
3810,3,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.739,1,2,2.000000,6-6,26-27,witness_found_greedy_byte
3811,3,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.476,1,4,4.000000,15-15,8-9,witness_found_greedy_byte
3812,3,3,,No counterexample,0.000000,30.366,0,0,0.000000,13-13,19-20,no_counterexample_within_budgets
3813,5,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.808,1,4,4.000000,12-12,8-9,witness_found_greedy_byte
3814,5,5,,No counterexample,-8.000000,31.764,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
3815,1,1,,No counterexample,-5.000000,37.518,0,0,0.000000,6-7,26-26,no_counterexample_within_budgets
3816,8,8,,No counterexample,14.000000,6701.535,0,0,0.000000,18-18,24-25,no_counterexample_within_budgets
3817,2,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.357,1,4,4.000000,11-11,12-13,witness_found_greedy_byte
3818,6,0,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.525,1,4,4.000000,8-8,6-7,witness_found_greedy_byte
3819,4,4,,No counterexample,-3.000000,50.308,0,0,0.000000,10-10,18-19,no_counterexample_within_budgets
3820,7,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.615,1,4,4.000000,9-9,12-13,witness_found_greedy_byte
3821,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.684,1,2,2.000000,4-4,22-23,witness_found_greedy_byte
3822,6,6,,No counterexample,112.000000,7048.882,0,0,0.000000,18-19,11-11,no_counterexample_within_budgets
3823,2,2,,No counterexample,88.000000,1539.950,0,0,0.000000,20-21,8-9,no_counterexample_within_budgets
3824,3,3,,No counterexample,86.000000,5671.244,0,0,0.000000,11-11,8-9,no_counterexample_within_budgets
3825,3,3,,No counterexample,64.000000,10036.192,0,0,0.000000,4-4,26-27,no_counterexample_within_budgets
3826,5,5,,No counterexample,0.000000,37.275,0,0,0.000000,0-0,20-21,no_counterexample_within_budgets
3827,6,6,,No counterexample,-6.000000,38.016,0,0,0.000000,2-2,6-7,no_counterexample_within_budgets
3828,4,4,,No counterexample,-12.000000,35.325,0,0,0.000000,6-6,15-16,no_counterexample_within_budgets
3829,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.944,1,4,4.000000,10-11,10-11,witness_found_greedy_byte
3830,0,0,,No counterexample,-6.000000,31.902,0,0,0.000000,11-12,21-21,no_counterexample_within_budgets
3831,9,9,,No counterexample,22.000000,12792.617,0,0,0.000000,8-8,8-9,no_counterexample_within_budgets
3832,2,2,,No counterexample,120.000000,19470.840,0,0,0.000000,19-20,12-13,no_counterexample_within_budgets
3833,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,22.621,1,4,4.000000,10-10,2-3,witness_found_greedy_byte
3834,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.564,1,3,3.000000,18-19,14-14,witness_found_greedy_byte
3835,6,6,,No counterexample,120.000000,1061.781,0,0,0.000000,17-18,7-8,no_counterexample_within_budgets
3836,7,7,,No counterexample,32.000000,164.114,0,0,0.000000,0-0,14-15,no_counterexample_within_budgets
3837,5,5,,No counterexample,88.000000,8530.459,0,0,0.000000,18-18,12-13,no_counterexample_within_budgets
3838,4,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.580,1,4,4.000000,4-4,16-17,witness_found_greedy_byte
3839,2,2,,No counterexample,16.000000,921.387,0,0,0.000000,8-8,20-21,no_counterexample_within_budgets
3840,9,9,,No counterexample,120.000000,4541.504,0,0,0.000000,2-2,12-13,no_counterexample_within_budgets
3841,4,4,,No counterexample,-18.000000,30.204,0,0,0.000000,5-5,0-1,no_counterexample_within_budgets
3842,9,9,,No counterexample,2.000000,154.422,0,0,0.000000,8-8,9-10,no_counterexample_within_budgets
3843,1,1,,No counterexample,-1.125000,35.478,0,0,0.000000,16-17,2-3,no_counterexample_within_budgets
3844,2,2,,No counterexample,120.000000,6814.087,0,0,0.000000,8-9,20-20,no_counterexample_within_budgets
3845,8,8,,No counterexample,88.000000,5565.159,0,0,0.000000,11-12,11-12,no_counterexample_within_budgets
3846,0,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,25.159,1,3,3.000000,1-1,24-25,witness_found_greedy_byte
3847,0,0,,No counterexample,0.000000,33.199,0,0,0.000000,16-17,14-15,no_counterexample_within_budgets
3848,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.198,1,4,4.000000,11-12,16-16,witness_found_greedy_byte
3849,0,0,,No counterexample,0.000000,33.625,0,0,0.000000,5-5,9-10,no_counterexample_within_budgets
3850,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.885,1,3,3.000000,8-8,12-13,witness_found_greedy_byte
3851,1,1,,No counterexample,-0.406250,44.270,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
3852,1,1,,No counterexample,-3.000000,46.626,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
3853,5,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,29.016,1,1,1.000000,12-12,24-25,witness_found_greedy_bit
3854,7,7,,No counterexample,24.000000,5141.317,0,0,0.000000,4-4,2-3,no_counterexample_within_budgets
3855,0,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.247,1,4,4.000000,9-9,16-17,witness_found_greedy_byte
3856,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,17.794,1,4,4.000000,11-11,13-14,witness_found_greedy_byte
3857,9,9,,No counterexample,120.000000,6384.885,0,0,0.000000,10-11,4-4,no_counterexample_within_budgets
3858,1,1,,No counterexample,-6.125000,38.284,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
3859,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,18.916,1,4,4.000000,13-13,5-6,witness_found_greedy_byte
3860,5,5,,No counterexample,8.000000,161.791,0,0,0.000000,14-14,11-12,no_counterexample_within_budgets
3861,9,9,,No counterexample,-8.000000,32.162,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
3862,2,2,,No counterexample,32.000000,9034.517,0,0,0.000000,14-14,11-12,no_counterexample_within_budgets
3863,5,5,,No counterexample,96.000000,6753.066,0,0,0.000000,12-13,11-12,no_counterexample_within_budgets
3864,0,0,,No counterexample,4.000000,527.268,0,0,0.000000,12-13,16-17,no_counterexample_within_budgets
3865,4,4,,No counterexample,111.000000,13299.967,0,0,0.000000,18-18,12-13,no_counterexample_within_budgets
3866,1,1,,No counterexample,5.625000,1316.201,0,0,0.000000,20-20,14-15,no_counterexample_within_budgets
3867,0,0,,No counterexample,0.000000,27.196,0,0,0.000000,12-12,15-16,no_counterexample_within_budgets
3868,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.662,1,4,4.000000,13-13,13-14,witness_found_greedy_byte
3869,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.746,1,4,4.000000,8-8,14-15,witness_found_greedy_byte
3870,0,0,,No counterexample,110.000000,14907.301,0,0,0.000000,12-12,18-19,no_counterexample_within_budgets
3871,8,8,,No counterexample,22.000000,17755.942,0,0,0.000000,18-18,6-7,no_counterexample_within_budgets
3872,9,9,,No counterexample,0.000000,32.837,0,0,0.000000,12-12,4-5,no_counterexample_within_budgets
3873,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.344,1,4,4.000000,14-15,11-12,witness_found_greedy_byte
3874,9,9,,No counterexample,28.000000,15862.582,0,0,0.000000,15-15,19-20,no_counterexample_within_budgets
3875,4,4,,No counterexample,-6.000000,32.846,0,0,0.000000,6-6,16-17,no_counterexample_within_budgets
3876,2,2,,No counterexample,2.000000,165.197,0,0,0.000000,6-6,5-6,no_counterexample_within_budgets
3877,5,5,,No counterexample,24.000000,565.099,0,0,0.000000,17-18,13-13,no_counterexample_within_budgets
3878,7,7,,No counterexample,114.000000,6485.188,0,0,0.000000,12-12,9-10,no_counterexample_within_budgets
3879,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.180,1,4,4.000000,12-12,2-3,witness_found_greedy_byte
